P/N,Cost to cost comp,Vendor,Q'ty ,vendor confirm date,ETD ,total_value,status,Ref Document,Ref Date
R824279M102,1.0,ZEIHON,840,0,20180712,840.0,0,20191107-H02-R824279M102,20191107
R824279M102,1.0,ZEIHON,840,0,20180712,840.0,0,20191213-H03 R824279M102,20191213
R824279M102,1.0,ZEIHON,840,0,20180712,840.0,0,20191216-H01 R824279M102,20191216
R824279M102,1.0,ZEIHON,840,0,20180712,840.0,0,20210318-H01 R824279M102_Revised 20210521,20210318
R824279M102,1.0,ZEIHON,840,0,20180712,840.0,0,20210514-C01 R824279M102,20210514
R824279M102,1.0,ZEIHON,840,0,20180712,840.0,0,20220301-C01 R824279M102_Revised 20220330,20220301
R824279M102,1.0,ZEIHON,840,0,20180712,840.0,0,20220512-H01 R824279M102,20220512
R824279M102,1.0,ZEIHON,840,0,20180712,840.0,0,20220817-H01 R824279M102,20220817
R824279M102,1.0,ZEIHON,840,0,20180712,840.0,0,20221020-H01 R824279M102 Revised 20230117,20221020
R824279M102,1.0,ZEIHON,840,0,20180712,840.0,0,20230501-H01 R824279M102 Revised 20230803,20230501
R824279M102,1.0,ZEIHON,840,0,20180712,840.0,0,20230531-C01 R824279M102 Revised 20230803,20230531
R824279M102,1.0,ZEIHON,840,0,20180712,840.0,0,20230712-C01 R824279M102 Revised 20230803,20230712
C221441072,,ZEIHON,3430,0,20180712,,0,20180509-H01 C221441072,20180509
C225621072,,ZEIHON,1400,0,20180712,,0,,0
C225621072,,ZEIHON,6300,0,20180712,,0,,0
B125621040,,ZEIHON,5600,0,20180712,,0,20190626-C01 B125621040,20190626
B125621040,,ZEIHON,3360,0,20180712,,0,20190626-C01 B125621040,20190626
S520277069,,ZEIHON,4800,0,20180712,,0,,0
S520277069,,ZEIHON,2400,0,20180712,,0,,0
C125621139,,ZEIHON,60,0,20180712,,0,,0
C125621139,,ZEIHON,900,0,20180712,,0,,0
C125621070,,ZEIHON,7054,0,20180712,,0,20180904-C01 C125621070,20180904
C125621070,,ZEIHON,7054,0,20180712,,0,20190506-H01 C125621070,20190506
C125621070,,ZEIHON,7054,0,20180712,,0,20190523-C01 C125621070,20190523
C125621070,,ZEIHON,7054,0,20180712,,0,20190717-C01 C125621070,20190717
C125621070,,ZEIHON,7054,0,20180712,,0,20200117-C01 C125621070,20200117
C125621070,,ZEIHON,7054,0,20180712,,0,20201028-C01 C125621070,20201028
C125621070,,ZEIHON,7054,0,20180712,,0,20201029-H01 C125621070,20201029
C125621070,,ZEIHON,7054,0,20180712,,0,20201116-C01 C125621070,20201116
C125621070,,ZEIHON,7054,0,20180712,,0,20210105-H01 C125621070 Revised 20210122,20210105
C125621070,,ZEIHON,7054,0,20180712,,0,20220228-H01 C125621070_Revised 20220324,20220228
R824279M102,1.0,ZEIHON,180,0,20180721,180.0,0,20190917- H02 R824279M102,20190917
R824279M102,1.0,ZEIHON,180,0,20180721,180.0,0,20191003-H01 R824279M102,20191003
R824279M102,1.0,ZEIHON,180,0,20180721,180.0,0,20191107-H02-R824279M102,20191107
R824279M102,1.0,ZEIHON,180,0,20180721,180.0,0,20191213-H03 R824279M102,20191213
R824279M102,1.0,ZEIHON,180,0,20180721,180.0,0,20191216-H01 R824279M102,20191216
R824279M102,1.0,ZEIHON,180,0,20180721,180.0,0,20210318-H01 R824279M102_Revised 20210521,20210318
R824279M102,1.0,ZEIHON,180,0,20180721,180.0,0,20210514-C01 R824279M102,20210514
R824279M102,1.0,ZEIHON,180,0,20180721,180.0,0,20220301-C01 R824279M102_Revised 20220330,20220301
R824279M102,1.0,ZEIHON,180,0,20180721,180.0,0,20220512-H01 R824279M102,20220512
R824279M102,1.0,ZEIHON,180,0,20180721,180.0,0,20220817-H01 R824279M102,20220817
R824279M102,1.0,ZEIHON,180,0,20180721,180.0,0,20221020-H01 R824279M102 Revised 20230117,20221020
R824279M102,1.0,ZEIHON,180,0,20180721,180.0,0,20230501-H01 R824279M102 Revised 20230803,20230501
R824279M102,1.0,ZEIHON,180,0,20180721,180.0,0,20230531-C01 R824279M102 Revised 20230803,20230531
R824279M102,1.0,ZEIHON,180,0,20180721,180.0,0,20230712-C01 R824279M102 Revised 20230803,20230712
R824279M102,1.0,ZEIHON,940,0,20180721,940.0,0,20190917- H02 R824279M102,20190917
R824279M102,1.0,ZEIHON,940,0,20180721,940.0,0,20191003-H01 R824279M102,20191003
R824279M102,1.0,ZEIHON,940,0,20180721,940.0,0,20191107-H02-R824279M102,20191107
R824279M102,1.0,ZEIHON,940,0,20180721,940.0,0,20191213-H03 R824279M102,20191213
R824279M102,1.0,ZEIHON,940,0,20180721,940.0,0,20191216-H01 R824279M102,20191216
R824279M102,1.0,ZEIHON,940,0,20180721,940.0,0,20210318-H01 R824279M102_Revised 20210521,20210318
R824279M102,1.0,ZEIHON,940,0,20180721,940.0,0,20210514-C01 R824279M102,20210514
R824279M102,1.0,ZEIHON,940,0,20180721,940.0,0,20220301-C01 R824279M102_Revised 20220330,20220301
R824279M102,1.0,ZEIHON,940,0,20180721,940.0,0,20220512-H01 R824279M102,20220512
R824279M102,1.0,ZEIHON,940,0,20180721,940.0,0,20220817-H01 R824279M102,20220817
R824279M102,1.0,ZEIHON,940,0,20180721,940.0,0,20221020-H01 R824279M102 Revised 20230117,20221020
R824279M102,1.0,ZEIHON,940,0,20180721,940.0,0,20230501-H01 R824279M102 Revised 20230803,20230501
R824279M102,1.0,ZEIHON,940,0,20180721,940.0,0,20230531-C01 R824279M102 Revised 20230803,20230531
R824279M102,1.0,ZEIHON,940,0,20180721,940.0,0,20230712-C01 R824279M102 Revised 20230803,20230712
R820278101,,ZEIHON,600,0,20180721,,0,20190801-H01 R820278101,20190801
R820278101,,ZEIHON,600,0,20180721,,0,20191108-H01-R820278101,20191108
R820278101,,ZEIHON,4400,0,20180721,,0,20190801-H01 R820278101,20190801
R820278101,,ZEIHON,4400,0,20180721,,0,20191108-H01-R820278101,20191108
B120277040,,ZEIHON,3000,0,20180721,,0,,0
R920277103,,ZEIHON,1800,0,20180721,,0,20180822-H01 R920277103,20180822
R920277103,,ZEIHON,1800,0,20180721,,0,20181015-H01 R920277103,20181015
R920277103,,ZEIHON,600,0,20180721,,0,20180822-H01 R920277103,20180822
R920277103,,ZEIHON,600,0,20180721,,0,20181015-H01 R920277103,20181015
C221441072,,ZEIHON,2159,0,20180721,,0,20180509-H01 C221441072,20180509
C221441072,,ZEIHON,1271,0,20180721,,0,20180509-H01 C221441072,20180509
C225133073,1.0,ZEIHON,2100,0,20180721,2100.0,0,20181105-C01 C225133073,20181105
C225133073,1.0,ZEIHON,2100,0,20180721,2100.0,0,20221221-H02 C225133073,20221221
C225133073,1.0,ZEIHON,2100,0,20180721,2100.0,0,20181105-C01 C225133073,20181105
C225133073,1.0,ZEIHON,2100,0,20180721,2100.0,0,20221221-H02 C225133073,20221221
M623532151,,ZEIHON,630,0,20180726,,0,,0
M623532151,,ZEIHON,6300,0,20180726,,0,,0
M623532151,,ZEIHON,1260,0,20180726,,0,,0
C222814072,,ZEIHON,3920,0,20180726,,0,20181031-H01 C222814072,20181031
E520278181,,ZEIHON,5005,0,20180726,,0,20190808- H01 E520278181,20190808
E520278181,,ZEIHON,5005,0,20180726,,0,20191106-H01 E520278181,20191106
E520278181,,ZEIHON,5005,0,20180726,,0,20200207-H01 E520278181,20200207
E520278181,,ZEIHON,3995,0,20180726,,0,20190808- H01 E520278181,20190808
E520278181,,ZEIHON,3995,0,20180726,,0,20191106-H01 E520278181,20191106
E520278181,,ZEIHON,3995,0,20180726,,0,20200207-H01 E520278181,20200207
R820278101,,ZEIHON,2000,0,20180726,,0,20190801-H01 R820278101,20190801
R820278101,,ZEIHON,2000,0,20180726,,0,20191108-H01-R820278101,20191108
R920277103,,ZEIHON,6000,0,20180726,,0,20180822-H01 R920277103,20180822
R920277103,,ZEIHON,6000,0,20180726,,0,20181015-H01 R920277103,20181015
R824279M102,1.0,ZEIHON,840,0,20180726,840.0,0,20190917- H02 R824279M102,20190917
R824279M102,1.0,ZEIHON,840,0,20180726,840.0,0,20191003-H01 R824279M102,20191003
R824279M102,1.0,ZEIHON,840,0,20180726,840.0,0,20191107-H02-R824279M102,20191107
R824279M102,1.0,ZEIHON,840,0,20180726,840.0,0,20191213-H03 R824279M102,20191213
R824279M102,1.0,ZEIHON,840,0,20180726,840.0,0,20191216-H01 R824279M102,20191216
R824279M102,1.0,ZEIHON,840,0,20180726,840.0,0,20210318-H01 R824279M102_Revised 20210521,20210318
R824279M102,1.0,ZEIHON,840,0,20180726,840.0,0,20210514-C01 R824279M102,20210514
R824279M102,1.0,ZEIHON,840,0,20180726,840.0,0,20220301-C01 R824279M102_Revised 20220330,20220301
R824279M102,1.0,ZEIHON,840,0,20180726,840.0,0,20220512-H01 R824279M102,20220512
R824279M102,1.0,ZEIHON,840,0,20180726,840.0,0,20220817-H01 R824279M102,20220817
R824279M102,1.0,ZEIHON,840,0,20180726,840.0,0,20221020-H01 R824279M102 Revised 20230117,20221020
R824279M102,1.0,ZEIHON,840,0,20180726,840.0,0,20230501-H01 R824279M102 Revised 20230803,20230501
R824279M102,1.0,ZEIHON,840,0,20180726,840.0,0,20230531-C01 R824279M102 Revised 20230803,20230531
R824279M102,1.0,ZEIHON,840,0,20180726,840.0,0,20230712-C01 R824279M102 Revised 20230803,20230712
M921651057,1.0,ZEIHON,9514,0,20180726,9514.0,0,20181016-H01 M921651057,20181016
M921651057,1.0,ZEIHON,9514,0,20180726,9514.0,0,20190916- H02 M921651057,20190916
M921651057,1.0,ZEIHON,9514,0,20180726,9514.0,0,20191007-H01 M921651057,20191007
M921651057,1.0,ZEIHON,9514,0,20180726,9514.0,0,20191023-H01 M921651057,20191023
M921651057,1.0,ZEIHON,9514,0,20180726,9514.0,0,20191107-H01-M921651057,20191107
M921651057,1.0,ZEIHON,86,0,20180726,86.0,0,20181016-H01 M921651057,20181016
M921651057,1.0,ZEIHON,86,0,20180726,86.0,0,20190916- H02 M921651057,20190916
M921651057,1.0,ZEIHON,86,0,20180726,86.0,0,20191007-H01 M921651057,20191007
M921651057,1.0,ZEIHON,86,0,20180726,86.0,0,20191023-H01 M921651057,20191023
M921651057,1.0,ZEIHON,86,0,20180726,86.0,0,20191107-H01-M921651057,20191107
R823789102,,ZEIHON,2800,0,20180726,,0,20190813- H01 R823789102,20190813
R823789102,,ZEIHON,2800,0,20180726,,0,20220425-H01 R823789102  Revised_20220429,20220425
C225621072,,ZEIHON,700,0,20180726,,0,,0
C225621072,,ZEIHON,700,0,20180726,,0,,0
C225621072,,ZEIHON,7700,0,20180726,,0,,0
B125621040,,ZEIHON,5880,0,20180726,,0,20190626-C01 B125621040,20190626
B125621040,,ZEIHON,2520,0,20180726,,0,20190626-C01 B125621040,20190626
S520277069,,ZEIHON,7200,0,20180726,,0,,0
C125621139,,ZEIHON,1560,0,20180726,,0,,0
C125621070,,ZEIHON,506,0,20180726,,0,20180904-C01 C125621070,20180904
C125621070,,ZEIHON,506,0,20180726,,0,20190506-H01 C125621070,20190506
C125621070,,ZEIHON,506,0,20180726,,0,20190523-C01 C125621070,20190523
C125621070,,ZEIHON,506,0,20180726,,0,20190717-C01 C125621070,20190717
C125621070,,ZEIHON,506,0,20180726,,0,20200117-C01 C125621070,20200117
C125621070,,ZEIHON,506,0,20180726,,0,20201028-C01 C125621070,20201028
C125621070,,ZEIHON,506,0,20180726,,0,20201029-H01 C125621070,20201029
C125621070,,ZEIHON,506,0,20180726,,0,20201116-C01 C125621070,20201116
C125621070,,ZEIHON,506,0,20180726,,0,20210105-H01 C125621070 Revised 20210122,20210105
C125621070,,ZEIHON,506,0,20180726,,0,20220228-H01 C125621070_Revised 20220324,20220228
C125621070,,ZEIHON,250,0,20180726,,0,20180904-C01 C125621070,20180904
C125621070,,ZEIHON,250,0,20180726,,0,20190506-H01 C125621070,20190506
C125621070,,ZEIHON,250,0,20180726,,0,20190523-C01 C125621070,20190523
C125621070,,ZEIHON,250,0,20180726,,0,20190717-C01 C125621070,20190717
C125621070,,ZEIHON,250,0,20180726,,0,20200117-C01 C125621070,20200117
C125621070,,ZEIHON,250,0,20180726,,0,20201028-C01 C125621070,20201028
C125621070,,ZEIHON,250,0,20180726,,0,20201029-H01 C125621070,20201029
C125621070,,ZEIHON,250,0,20180726,,0,20201116-C01 C125621070,20201116
C125621070,,ZEIHON,250,0,20180726,,0,20210105-H01 C125621070 Revised 20210122,20210105
C125621070,,ZEIHON,250,0,20180726,,0,20220228-H01 C125621070_Revised 20220324,20220228
110710,,FONJAW,5280,0,20180726,,0,,0
90982B,,CHIPS,1396,0,20180726,,0,,0
M625133171,,ZEIHON,2100,0,20180727,,0,,0
1311-0110,1.0,TOP STANDARD,10000,0,20180730,10000.0,0,,0
R824279M102,1.0,ZEIHON,560,0,20180803,560.0,0,20190917- H02 R824279M102,20190917
R824279M102,1.0,ZEIHON,560,0,20180803,560.0,0,20191003-H01 R824279M102,20191003
R824279M102,1.0,ZEIHON,560,0,20180803,560.0,0,20191107-H02-R824279M102,20191107
R824279M102,1.0,ZEIHON,560,0,20180803,560.0,0,20191213-H03 R824279M102,20191213
R824279M102,1.0,ZEIHON,560,0,20180803,560.0,0,20191216-H01 R824279M102,20191216
R824279M102,1.0,ZEIHON,560,0,20180803,560.0,0,20210318-H01 R824279M102_Revised 20210521,20210318
R824279M102,1.0,ZEIHON,560,0,20180803,560.0,0,20210514-C01 R824279M102,20210514
R824279M102,1.0,ZEIHON,560,0,20180803,560.0,0,20220301-C01 R824279M102_Revised 20220330,20220301
R824279M102,1.0,ZEIHON,560,0,20180803,560.0,0,20220512-H01 R824279M102,20220512
R824279M102,1.0,ZEIHON,560,0,20180803,560.0,0,20220817-H01 R824279M102,20220817
R824279M102,1.0,ZEIHON,560,0,20180803,560.0,0,20221020-H01 R824279M102 Revised 20230117,20221020
R824279M102,1.0,ZEIHON,560,0,20180803,560.0,0,20230501-H01 R824279M102 Revised 20230803,20230501
R824279M102,1.0,ZEIHON,560,0,20180803,560.0,0,20230531-C01 R824279M102 Revised 20230803,20230531
R824279M102,1.0,ZEIHON,560,0,20180803,560.0,0,20230712-C01 R824279M102 Revised 20230803,20230712
402142,,FONJAW,2900,0,20180809,,0,,0
402141,,FONJAW,4785,0,20180809,,0,,0
M623532151,,ZEIHON,5040,0,20180809,,0,,0
M623532151,,ZEIHON,1260,0,20180809,,0,,0
B723988146,,ZEIHON,3000,0,20180809,,0,,0
C222814072,,ZEIHON,1470,0,20180809,,0,20181031-H01 C222814072,20181031
C222814072,,ZEIHON,5390,0,20180809,,0,20181031-H01 C222814072,20181031
C222814072,,ZEIHON,1960,0,20180809,,0,20181031-H01 C222814072,20181031
E520278181,,ZEIHON,8000,0,20180809,,0,20190808- H01 E520278181,20190808
E520278181,,ZEIHON,8000,0,20180809,,0,20191106-H01 E520278181,20191106
E520278181,,ZEIHON,8000,0,20180809,,0,20200207-H01 E520278181,20200207
E520278181,,ZEIHON,2000,0,20180809,,0,20190808- H01 E520278181,20190808
E520278181,,ZEIHON,2000,0,20180809,,0,20191106-H01 E520278181,20191106
E520278181,,ZEIHON,2000,0,20180809,,0,20200207-H01 E520278181,20200207
R820278101,,ZEIHON,5000,0,20180809,,0,20190801-H01 R820278101,20190801
R820278101,,ZEIHON,5000,0,20180809,,0,20191108-H01-R820278101,20191108
R820278101,,ZEIHON,3800,0,20180809,,0,20190801-H01 R820278101,20190801
R820278101,,ZEIHON,3800,0,20180809,,0,20191108-H01-R820278101,20191108
R820278101,,ZEIHON,2200,0,20180809,,0,20190801-H01 R820278101,20190801
R820278101,,ZEIHON,2200,0,20180809,,0,20191108-H01-R820278101,20191108
R820278101,,ZEIHON,5000,0,20180809,,0,20190801-H01 R820278101,20190801
R820278101,,ZEIHON,5000,0,20180809,,0,20191108-H01-R820278101,20191108
R920277103,,ZEIHON,3000,0,20180809,,0,20180822-H01 R920277103,20180822
R920277103,,ZEIHON,3000,0,20180809,,0,20181015-H01 R920277103,20181015
R920277103,,ZEIHON,4825,0,20180809,,0,20180822-H01 R920277103,20180822
R920277103,,ZEIHON,4825,0,20180809,,0,20181015-H01 R920277103,20181015
R920277103,,ZEIHON,4775,0,20180809,,0,20180822-H01 R920277103,20180822
R920277103,,ZEIHON,4775,0,20180809,,0,20181015-H01 R920277103,20181015
R920277103,,ZEIHON,2400,0,20180809,,0,20180822-H01 R920277103,20180822
R920277103,,ZEIHON,2400,0,20180809,,0,20181015-H01 R920277103,20181015
C225133073,1.0,ZEIHON,2100,0,20180809,2100.0,0,20181105-C01 C225133073,20181105
C225133073,1.0,ZEIHON,2100,0,20180809,2100.0,0,20221221-H02 C225133073,20221221
C225133073,1.0,ZEIHON,386,0,20180809,386.0,0,20181105-C01 C225133073,20181105
C225133073,1.0,ZEIHON,386,0,20180809,386.0,0,20221221-H02 C225133073,20221221
C225133073,1.0,ZEIHON,632,0,20180809,632.0,0,20181105-C01 C225133073,20181105
C225133073,1.0,ZEIHON,632,0,20180809,632.0,0,20221221-H02 C225133073,20221221
C225133073,1.0,ZEIHON,1082,0,20180809,1082.0,0,20181105-C01 C225133073,20181105
C225133073,1.0,ZEIHON,1082,0,20180809,1082.0,0,20221221-H02 C225133073,20221221
M623988013,,ZEIHON,800,0,20180809,,0,,0
M623988013,,ZEIHON,300,0,20180809,,0,,0
M623988013,,ZEIHON,2050,0,20180809,,0,,0
R821651102,,ZEIHON,2800,0,20180809,,0,,0
R824279M102,1.0,ZEIHON,1960,0,20180809,1960.0,0,20190917- H02 R824279M102,20190917
R824279M102,1.0,ZEIHON,1960,0,20180809,1960.0,0,20191003-H01 R824279M102,20191003
R824279M102,1.0,ZEIHON,1960,0,20180809,1960.0,0,20191107-H02-R824279M102,20191107
R824279M102,1.0,ZEIHON,1960,0,20180809,1960.0,0,20191213-H03 R824279M102,20191213
R824279M102,1.0,ZEIHON,1960,0,20180809,1960.0,0,20191216-H01 R824279M102,20191216
R824279M102,1.0,ZEIHON,1960,0,20180809,1960.0,0,20210318-H01 R824279M102_Revised 20210521,20210318
R824279M102,1.0,ZEIHON,1960,0,20180809,1960.0,0,20210514-C01 R824279M102,20210514
R824279M102,1.0,ZEIHON,1960,0,20180809,1960.0,0,20220301-C01 R824279M102_Revised 20220330,20220301
R824279M102,1.0,ZEIHON,1960,0,20180809,1960.0,0,20220512-H01 R824279M102,20220512
R824279M102,1.0,ZEIHON,1960,0,20180809,1960.0,0,20220817-H01 R824279M102,20220817
R824279M102,1.0,ZEIHON,1960,0,20180809,1960.0,0,20221020-H01 R824279M102 Revised 20230117,20221020
R824279M102,1.0,ZEIHON,1960,0,20180809,1960.0,0,20230501-H01 R824279M102 Revised 20230803,20230501
R824279M102,1.0,ZEIHON,1960,0,20180809,1960.0,0,20230531-C01 R824279M102 Revised 20230803,20230531
R824279M102,1.0,ZEIHON,1960,0,20180809,1960.0,0,20230712-C01 R824279M102 Revised 20230803,20230712
R824279M102,1.0,ZEIHON,1120,0,20180809,1120.0,0,20190917- H02 R824279M102,20190917
R824279M102,1.0,ZEIHON,1120,0,20180809,1120.0,0,20191003-H01 R824279M102,20191003
R824279M102,1.0,ZEIHON,1120,0,20180809,1120.0,0,20191107-H02-R824279M102,20191107
R824279M102,1.0,ZEIHON,1120,0,20180809,1120.0,0,20191213-H03 R824279M102,20191213
R824279M102,1.0,ZEIHON,1120,0,20180809,1120.0,0,20191216-H01 R824279M102,20191216
R824279M102,1.0,ZEIHON,1120,0,20180809,1120.0,0,20210318-H01 R824279M102_Revised 20210521,20210318
R824279M102,1.0,ZEIHON,1120,0,20180809,1120.0,0,20210514-C01 R824279M102,20210514
R824279M102,1.0,ZEIHON,1120,0,20180809,1120.0,0,20220301-C01 R824279M102_Revised 20220330,20220301
R824279M102,1.0,ZEIHON,1120,0,20180809,1120.0,0,20220512-H01 R824279M102,20220512
R824279M102,1.0,ZEIHON,1120,0,20180809,1120.0,0,20220817-H01 R824279M102,20220817
R824279M102,1.0,ZEIHON,1120,0,20180809,1120.0,0,20221020-H01 R824279M102 Revised 20230117,20221020
R824279M102,1.0,ZEIHON,1120,0,20180809,1120.0,0,20230501-H01 R824279M102 Revised 20230803,20230501
R824279M102,1.0,ZEIHON,1120,0,20180809,1120.0,0,20230531-C01 R824279M102 Revised 20230803,20230531
R824279M102,1.0,ZEIHON,1120,0,20180809,1120.0,0,20230712-C01 R824279M102 Revised 20230803,20230712
C221441072,,ZEIHON,199,0,20180809,,0,20180509-H01 C221441072,20180509
C221441072,,ZEIHON,2940,0,20180809,,0,20180509-H01 C221441072,20180509
C221441072,,ZEIHON,6370,0,20180809,,0,20180509-H01 C221441072,20180509
B120277040,,ZEIHON,1000,0,20180809,,0,,0
B120277040,,ZEIHON,1900,0,20180809,,0,,0
B120277040,,ZEIHON,1100,0,20180809,,0,,0
C225621072,,ZEIHON,7000,0,20180809,,0,,0
B125621040,,ZEIHON,7560,0,20180809,,0,20190626-C01 B125621040,20190626
B125621040,,ZEIHON,3640,0,20180809,,0,20190626-C01 B125621040,20190626
S520277069,,ZEIHON,9600,0,20180809,,0,,0
S520277069,,ZEIHON,16800,0,20180809,,0,,0
S520277069,,ZEIHON,4800,0,20180809,,0,,0
V423988159,1.0,ZEIHON,5000,0,20180809,5000.0,0,20180712-C02 V423988159,20180712
C125621139,,ZEIHON,2796,0,20180809,,0,,0
C125621139,,ZEIHON,2004,0,20180809,,0,,0
C125621070,,ZEIHON,6426,0,20180809,,0,20180904-C01 C125621070,20180904
C125621070,,ZEIHON,6426,0,20180809,,0,20190506-H01 C125621070,20190506
C125621070,,ZEIHON,6426,0,20180809,,0,20190523-C01 C125621070,20190523
C125621070,,ZEIHON,6426,0,20180809,,0,20190717-C01 C125621070,20190717
C125621070,,ZEIHON,6426,0,20180809,,0,20200117-C01 C125621070,20200117
C125621070,,ZEIHON,6426,0,20180809,,0,20201028-C01 C125621070,20201028
C125621070,,ZEIHON,6426,0,20180809,,0,20201029-H01 C125621070,20201029
C125621070,,ZEIHON,6426,0,20180809,,0,20201116-C01 C125621070,20201116
C125621070,,ZEIHON,6426,0,20180809,,0,20210105-H01 C125621070 Revised 20210122,20210105
C125621070,,ZEIHON,6426,0,20180809,,0,20220228-H01 C125621070_Revised 20220324,20220228
5700556,,JAAN CHERNG,250,0,20180809,,0,20181114-H01 5700556,20181114
5700556,,JAAN CHERNG,250,0,20180809,,0,20181213-H01 5700556,20181213
5700556,,JAAN CHERNG,250,0,20180809,,0,20190108-H01 5700556,20190108
5700556,,JAAN CHERNG,250,0,20180809,,0,20190306-H01 5700556_revised_20190419,20190306
5700556,,JAAN CHERNG,250,0,20180809,,0,20190419-H02 5700556,20190419
5700556,,JAAN CHERNG,250,0,20180809,,0,20191219-H01 5700556,20191219
5700556,,JAAN CHERNG,250,0,20180809,,0,20200303-C01 5700556,20200303
R824279M102,1.0,ZEIHON,1400,0,20180814,1400.0,0,20190917- H02 R824279M102,20190917
R824279M102,1.0,ZEIHON,1400,0,20180814,1400.0,0,20191003-H01 R824279M102,20191003
R824279M102,1.0,ZEIHON,1400,0,20180814,1400.0,0,20191107-H02-R824279M102,20191107
R824279M102,1.0,ZEIHON,1400,0,20180814,1400.0,0,20191213-H03 R824279M102,20191213
R824279M102,1.0,ZEIHON,1400,0,20180814,1400.0,0,20191216-H01 R824279M102,20191216
R824279M102,1.0,ZEIHON,1400,0,20180814,1400.0,0,20210318-H01 R824279M102_Revised 20210521,20210318
R824279M102,1.0,ZEIHON,1400,0,20180814,1400.0,0,20210514-C01 R824279M102,20210514
R824279M102,1.0,ZEIHON,1400,0,20180814,1400.0,0,20220301-C01 R824279M102_Revised 20220330,20220301
R824279M102,1.0,ZEIHON,1400,0,20180814,1400.0,0,20220512-H01 R824279M102,20220512
R824279M102,1.0,ZEIHON,1400,0,20180814,1400.0,0,20220817-H01 R824279M102,20220817
R824279M102,1.0,ZEIHON,1400,0,20180814,1400.0,0,20221020-H01 R824279M102 Revised 20230117,20221020
R824279M102,1.0,ZEIHON,1400,0,20180814,1400.0,0,20230501-H01 R824279M102 Revised 20230803,20230501
R824279M102,1.0,ZEIHON,1400,0,20180814,1400.0,0,20230531-C01 R824279M102 Revised 20230803,20230531
R824279M102,1.0,ZEIHON,1400,0,20180814,1400.0,0,20230712-C01 R824279M102 Revised 20230803,20230712
R824279M102,1.0,ZEIHON,560,0,20180814,560.0,0,20190917- H02 R824279M102,20190917
R824279M102,1.0,ZEIHON,560,0,20180814,560.0,0,20191003-H01 R824279M102,20191003
R824279M102,1.0,ZEIHON,560,0,20180814,560.0,0,20191107-H02-R824279M102,20191107
R824279M102,1.0,ZEIHON,560,0,20180814,560.0,0,20191213-H03 R824279M102,20191213
R824279M102,1.0,ZEIHON,560,0,20180814,560.0,0,20191216-H01 R824279M102,20191216
R824279M102,1.0,ZEIHON,560,0,20180814,560.0,0,20210318-H01 R824279M102_Revised 20210521,20210318
R824279M102,1.0,ZEIHON,560,0,20180814,560.0,0,20210514-C01 R824279M102,20210514
R824279M102,1.0,ZEIHON,560,0,20180814,560.0,0,20220301-C01 R824279M102_Revised 20220330,20220301
R824279M102,1.0,ZEIHON,560,0,20180814,560.0,0,20220512-H01 R824279M102,20220512
